349496;57337;929141;104596;3060772;115034;880397;136704;327570
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;327;477;1564;329;1191;281;720
1;1;1;1;1;1;1;1;1
1;1;973;1106;3228;798;1287;1757;831
1;1;1;1;1;1;1;1;1
1;1385;1;13111;17186;4358;9289;5331;40688
1;1;1;1;1;1;1;1;1
2852;1;1;2411;11031;4082;2021;10539;6261
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1402;1;5195;10050;6740;14845;2169;5798
207;1;1;195;1083;566;625;239;510
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;479;499;1;1824;253;250;298;762
1;1;1;1;1;1;1;1;1
925;1;823;1;1130;320;332;509;459
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;580;216;93;303;462
4616;957;1;1;6152;906;1018;941;3507
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;69;36;31;28;47
1;1;1;1;1;1;1;1;1
1;1;1;1;160;116;163;89;114
1;1;1;1;1;1;1;1;1
1;1446;2491;1;3460;2602;706;1063;779
1057;1;260;1;1275;447;552;190;305
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
59691;2021;1;1;20898;17193;11126;4096;9500
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;339;402;638;302;428
1;1;1;1;1;1;1;1;1
1;1;1;1;4370;1699;251;1943;1819
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;211;167;56;82;72
1;1;1;1;1;1;1;1;1
1;167614;118263;192607;1;30794;66690;20826;37469
1;1;1;1;1;1;1;1;1
72686;1;89663;23840;1;37150;16738;12007;10608
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;5191;1;2971;5192;2813;3293
69762;231075;1;35045;1;111572;55981;31524;106747
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;3537;1;4954;4339;7442;5847
1;1;1;1;1;1;1;1;1
1;1;1;3506;1;5738;3608;994;5740
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;25585;1;1;25585;245;249;241
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;31211;1;1;1;47680;282;356;290
1;1;1;1;1;1;1;1;1
4546;1;1;1;1;6051;178;151;171
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
44339;25207;12569;1;1;5176;53963;20216;18059
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;354;1;1;277;23938;24137;219
1;1;1;1;1;1;1;1;1
1;1;2393;1;1;2393;2393;2394;2393
1;1;1;1;1;1;1;1;1
1;289;1;1;1;332;49482;387;301
1;1;1;1;1;1;1;1;1
5486;1;1;1;1;2880;5485;1154;3562
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1957;1;1;1;3403;913;2378;3403
2336;1;1;1;1;3544;3491;4175;3047
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;6999;55183;9937;1;12266;18308;3443;2912
2821;1;2201;1212;1;1312;1891;376;1422
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
133132;39449;1;20169;1;48092;13865;34149;94058
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;525;1;510;495;471;24257
1;1;1;1;1;1;1;1;1
1;1;1;535;1;547;491;105273;563
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;270;1;230;4749;209;230
6182;2400;9316;1;1;1091;18427;3609;3871
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;84;1;1;88;81;82;535
1;1;1;1;1;1;1;1;1
1;1;111;1;1;92;1167;392;90
1;1;1;1;1;1;1;1;1
1;206;1;1;1;238;155;183;5703
1;1;1;1;1;1;1;1;1
285;1;1;1;1;261;256;6438;294
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;157;1;1;1;133;3040;139;133
113;1;1;1;1;110;637;90;139
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;989;1;1;400;102;80;106
1;1;1;1;1;1;1;1;1
1;30580;1;1;1;8481;275;299;389
2441;1;1;1;1;670;123;102;150
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;959;3831;1471;7585;1;4866;508;1803
1;1;1;1;1;1;1;1;1
1166;1;664;391;2285;1;850;697;359
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;103;212;1;177;145;273
744;476;1;295;2042;1;524;264;270
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;36;82;1;62;45;34
1;1;1;1;1;1;1;1;1
1;1;1;112;218;1;217;153;68
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;51;1;109;1;34;30;37
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;51;1;1;145;1;38;36;37
1;1;1;1;1;1;1;1;1
47;1;1;1;75;1;28;27;25
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
468;194;325;1;216;1;420;191;307
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;35;1;41;1;130;52;61
1;1;1;1;1;1;1;1;1
1;1;114;1;115;1;94;115;86
1;1;1;1;1;1;1;1;1
1;150;1;1;171;1;1279;140;4151
1;1;1;1;1;1;1;1;1
271;1;1;1;270;1;238;213;308
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;132;1;1;213;1;213;161;149
40;1;1;1;39;1;46;27;26
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;7488;9600;1;1;199;160;189
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;13067;1;19117;1;1;308;298;174
1;1;1;1;1;1;1;1;1
21740;1;1;21739;1;1;233;308;285
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;439;453;1;1;1;20213;443;486
1;1;1;1;1;1;1;1;1
3783;1;2384;1;1;1;1364;275;690
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;2496;109;2497
8337;5300;1;1;1;1;1577;1974;356
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;4122;4122;105
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;3829;3829;3828
5198;3928;8551;930;1;1;6790;4283;10724
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;123;137;1;1;128;117;1056
1;1;1;1;1;1;1;1;1
1;1;244;252;1;1;260;3782;200
1;1;1;1;1;1;1;1;1
1;210;1;194;1;1;179;154;6340
1;1;1;1;1;1;1;1;1
170;1;1;127;1;1;138;1220;4073
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;202;1;209;1;1;3770;167;163
109;1;1;82;1;1;752;99;89
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;236;284;1;1;1;215;239;702
1;1;1;1;1;1;1;1;1
126;1;172;1;1;1;135;237;163
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;32;37;149
169;146;1;1;1;1;327;137;154
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;77;62;70
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;112;31;28
1;1;1;1;1;1;1;1;1
1;187;298;1;1;1;245;202;150
54;1;77;1;1;1;79;36;65
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
834;423;1;1;1;1;412;361;1051
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;59;47;402
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;107;2101;2129
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;258;55;56
1;1;1;1;1;1;1;1;1
1;1592;16847;5973;5712;1;6114;1120;1950
190;1;264;239;878;1;265;169;356
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
6420;4794;1;10284;11475;1;3201;3357;2314
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;480;638;1;122;150;165
1;1;1;1;1;1;1;1;1
1;1;1;1227;1486;1;452;678;137
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;421;331;1;261;273;572
173;249;455;1;193;1;229;195;388
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;30;1;29;1;20;26;36
1;1;1;1;1;1;1;1;1
1;1;115;1;98;1;114;97;108
1;1;1;1;1;1;1;1;1
1;342;1;1;685;1;352;370;688
1;1;1;1;1;1;1;1;1
351;1;1;1;505;1;317;506;373
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;103;1;1;139;1;1931;123;713
33;1;1;1;45;1;45;37;110
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;287;1;248;1;65;63;64
1;1;1;1;1;1;1;1;1
1;9699;1;1;9700;1;196;261;265
806;1;1;1;612;1;87;82;81
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
7787;13862;26205;5483;1;1;12419;16263;33617
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;2109;2868;1;1;2237;3750;2365
1;1;1;1;1;1;1;1;1
1;1;4824;2172;1;1;2976;1506;4825
1;1;1;1;1;1;1;1;1
1;2344;1;3252;1;1;3252;1529;1136
1;1;1;1;1;1;1;1;1
2674;1;1;2673;1;1;2674;2675;2674
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;318;1;271;1;1;313;283;28363
249;1;1;291;1;1;260;31368;31730
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
1;1;1;1;1;1;1;1;1
